	m6	Whl2l3	Whl3l2	Whl1l3	Whl3l1	Whl1l2	Whl2l1
68	9770099572.992287	4702807363900304975980.4759813719632390019146332698687714533529250864858812941725	30916300441533265171295.856373079083716901518936571717207008842003801619672972614	2986429920357656503185.0273433425004620025218996869539795785990757244790111646628	67558303349775006541564.175566768715922494114296262015632188316888434033531929464	29368236469189935584.020048245919452324517106113958140645322528824326190368382137	718849983106420002670.86395317330204620374316668668327193826446289467494423810508
69	14174741629.268076	20850565165100084682446.541971123989415142808083828947376920956870505918756435708	142717841697827759099492.73481298602061530306613862066268723085988830666150898833	13231016117234849861521.033017266090013758038802491044014106093375339288523901822	311840658592877278053686.68755102404936652147498717793441710877152454556646794212	130127037317067107771.6490303260614028622183802986524109232998559559167868342225	3301926209794081274664.0969382877948503528842464575796752957880273935592901473971
70	20565123083.4866	92472133077828012757317.976926167982291148007736078540553015070783344306929130802	679811506925064790461810.24445804001012200053659293419804886391947486130636380915	58616895923960991921928.125592086829790647534442480455105654582306475860576833769	1485235960462220364182413.0931300163257719575654695613161099203150384489336222945	576592854791537006626.94451694536679526196958273887685290259762223032835004332468	15383331467294589264489.428165916758654466015349559794558744746653933954154398957
71	29836472402.833466	409684212937632019763258.58596464104642707470546227076177565919854185440661581107	2979312582863047463451771.0195559280150866422541356147539621868722210001376290962	259678411432441937301352.28586691050135631280361978753904873243972461286138380675	6507585280710436000765328.9374530119214033178622169885888352841429074024922843922	2554950679394472233414.1587030272847800823542410016123252873460308842182461634916	69307843936665710503650.905387461690189621184124401140610855438527722124911686439
72	43287612810.83061	1814517199015092898982739.3879653711122637059346518813988948317591523617667420142	12392917183796149653309986.840382513325687869034256867048195382575812135075678028	1150335360636842730501463.7729299521288623406005884592316654943726086700186066945	27058371672646366532046562.736135736409241510944641119388623660012838296908243559	11321838195489414625572.838271803913034264015436115556838979302528247469565421854	311670983024221311286666.54059752247674036341441647009210769359991511604376191006
73	62802914418.34272	8029037285320997830191030.2096028122277436396849206595127624219284037091346765806	55155133761075452202369221.830330576397775920212246393557236906528206410382486379	5095387082386282575737450.883971936388188501186645382598617257934527977085752117	120362525174315571760814368.96645214602942799629975829651717079436273790617792731	50174689775032530811987.104357500906605116293007888118935492646921801756571054907	1372882704402871573972781.7132644865939918079657785578944185000119265383816727786
74	91116275611.54906	35511643263663898009936298.452842585002465469214073181246426263179994121420098052	247135070763536428015561919.8650822912046725445675851532615421323144622289363707	22567166875660905577916000.36041733335955110266763176553749047526516801328501244	538913088788881272216033575.85810861845116181446974391108993615030154550219722014	222382694127653166005957.35552347455168669507357600015260949113000620574075940991	6065404080079200135857031.4756923499587183744352839272677787991139126806739584974
75	132194114846.60341	156963697518474476139151897.07800875290806163123407639343009157639922887329824334	1103023925015936290828741137.7223010341963030090720470693288706138665785860865037	99930743810612011163838214.644569269937422824957295002490803197657613667364366532	2402675358080849439015758973.138314684291582325212456105252155535519867773054623	985798664692851617323195.33290596773011544799957161874184465481847686885569460706	26933027628707688410201514.245798904642082711434314035598196037949136586334717529
76	191791026167.24927	693020707872850575370039513.76533204979607751284871064880396483448431476309556328	4920774044521245461960824041.3320921146672269190949082162025944417779831117646611	442391465780015338459152873.06319711973571344702083538546929317257108913148851337	10701572449054141838124702830.428834909538401419702209331815193393977839317458997	4370984336144753303695605.7731804315842246968132547648597966531823469444317115374	119789902021285340263615706.20849759812776929125299952094457498959204666582406678
77	278255940220.7126	3054657771296979973301865397.7134278941294048829923185892792570968966656120353567	21960056716336088613765203039.018502675552231245528812141423725652137776239957203	1957698952662349098169937129.6666904810602743558285673280907240274505253014221149	47646129453369640860466369025.527332112390422993891559448151993135800758871774361	19387520785965052468451806.899056911558503646034260300900119193838016496673294956	533155695871482134046061552.65041054011890439635251250524651539578758461618779342
78	403701725859.6566	13430489372732509945573871505.505538942267788048898554028887614121313695619153433	98083140002131486533732096782.600297473955254094051098638291251484407163701427843	8658389251801139130914755796.8316234002931908636085402433112267403868746365499874	212077679241122929156844283662.94618861264646667964988400743781423603988087062383	86037520990643340795100764.733880799535337730347764910574291968138785996766144979	2373736241663639688398127648.5384914779886442562510507211832204787059616592894142
79	585702081805.6674	58831341112911351159517141824.976039561384882226979234870786888446917208279990297	438668737446434368997113864287.45806497869905225723722887968448577713325185145621	38261599923752394624986786690.992885758456285454174112169309313352420429651702927	943739410230975701936025559078.7734768439871800785813060419536011314343776901192	382101963665479702274285363.99467709340029327636259294880731353044553669806664298	10570487808411228788464315253.109217174554491751649639028196897187176307066356705
80	849753435908.6473	256288797955532240754460930843.38830894875522196127770882145815281970357448129282	1965853386351282559614078460868.0398799614257370788434269393042188397878057987215	168869408274694808839538317001.33013797648993691565391988201527115206834183196722	4198291125987827249644484318005.4862650314404727007685906624381198813828840849792	1698818677757022252397320392.8653914191901643507328249428018241187674310293609405	47078592307712181184598273668.640738010039744748877009971403079696556950085136769
81	1232846739442.0684	1107319489907903276843282332219.0865533709350757674843617375617880814384586476111	8835811094271674752207816981510.8066571679862811632801727779394183032472134074245	743951887588367663908960173650.65374566440355362228116765351560121918187595857925	18668322602473656514140874812133.5074134342288625701410130852333600276090830571	7565027980604378877415256567.6090215335315999654784872800692817465370287818906132	209711589600494623798774647663.41399516001158621706516495207886924347582278279
