m6	Gninj	Wninj
65793.3224657567992270761222555991490385245791255655231372261766059099168328534915624692011655084573239391505828636622733	(0.000000000000000818543099229292584161127159343962094813252392601651969333260536589575318024766019427717738712708963193525243923889043559 + 7.98499567910402278731459039920430307575590585865167206493544659115939892555006971730765916576590780466018805105799302551e-148j)	(-0.000000000000000000000988191040096157323094934637170326851096311021825769581930468881617286875243191049087469509952957545752694156510721598049 - 2.6314672379511555486269954842316192318445789992470180083735579776119552937695875919074455546762748229011669291933385326e-138j)
95454.8456661834029240808292702621021378334960473136735444641887648770407782465168471876590956573165604321494853573136723	(0.00000000000000122968340614560467797794222150753711021542468032588279902854038641575446912449503035222910476500875593046268158374456375 + 1.04402621938967096264312085886168725268994179819487799819840639980551577337266753092274105773667572505815625145312082549e-138j)	(-0.00000000000000000000074343899886406483285546005478986899245593931683516105038361075308092181442647646377515307203021564819027937267949555724 + 4.43598521850945775238654615621004473762361538325694722906475925998719255439152850707182220693157865272528195556881341363e-133j)
138488.637139387307663544927033190615181853579721188431053589706785748486054758227012809707581476968208917914993044836797	(0.00000000000000184516587065684551294465361265783190527661166015966927317004983504488104011324187701200586431820720447019680043173479362 - 2.49331006715680970483980711228709858252481933081668323291857639518737715191435627979975829869936152159360873117383344913e-137j)	(-0.000000000000000000000571515156484409489486790381251787650297133609784409959927124472639907095296743420174433012106249631131120119178899827231 + 5.41234100181255273606883826720383171415252490726944265781288918273364791832623144082982562598941205902588375697806101689e-131j)
200923.300256504713141188928164868808008263235465276953034739745179280092172684262958151139139518334551483499011426660642	(0.00000000000000276567415228568991797725949504146252609944798198386325244790157774149893749200486325304773159378014704705012585367588077 - 5.57029377690365444086306646750475940991963876937877888816662151641955698417416127865532525906055790418005213551409549896e-137j)	(-0.000000000000000000000458066281959006436449167044000718858554360114194966867602886798737984138407439149172712418006394900797615822053539638043 + 8.25377009570025186029035167638865072222627285080457632200572423701890928906025444990162021218528095348020788895185899961e-131j)
291505.306282517656038448657431495143141929184359395795581214126487571462230262383329485510641238902762275109634618841511	(0.00000000000000414114227877462941060002243317758723829774424057711284043224516592889054350284090089113032190842612060974700891716083947 - 1.31342702301157172851815117568837758516413758600970871995809730628618775589797121802479949432119419254757593179259381357e-137j)	(-0.000000000000000000000393907450081910139389278178536333130149625996503328512523758172156806680896916159406553739765142437241511911224135310567 + 2.59094620752827756288187997295357242251041580117861231050347751977114706134109703083158063595394231119847572631652979822e-131j)
422924.28743894986095504158715845523614498084417511006886632695651764668634028675215821323945279686419632716380151860878	(0.00000000000000619469799492921050581148021983926039825431894735467481356756374346840789824800740003838473827100164249735231655535390068 - 9.2019273164565073728315095316003003363840430384142226377714848562440560727109772587568751417191709467145103437172984308e-139j)	(-0.000000000000000000000374674487129409636180054488788689886218277664081729874817106399806376624472021469069558888258080275174518948994174195386 + 1.95684996560988916757334994960904951064931004550152203424264825778873733254777323646959106314603444451997980129572679009e-132j)
613590.727341317310648202632736585995656582316524673777051019953207413364716888851043104384225091888188853128925934041202	(0.00000000000000925818484526637925258677507089914015875356132666333758122623465933678024034662093282658317017304881247743603536709804774 - 1.56567654679954131766390085687044372652973314609107842156737268029919876815918948877882161555127923562360503142035842585e-145j)	(-0.00000000000000000000040086014321812435643035403530192964746051101252305797674696319779885378667899877632139197985274268092392733333310189871 + 7.19297288062116655801117556811686598245541585113060861000383999046192051061722699667415573313225937867498947965273718405e-137j)
890215.08544503856950865616752858387543632566424762063507423646551802687375660931075200931659585517332193947803533392954	(0.0000000000000138248366390650623486559201695172614551953620075750954120044905464004123701226810585916050456750044602105424601547753997 + 3.25755472167894196391057932283403366119062956663983663430856481213097815180487402116992841125262326514018577596058801903e-136j)	(-0.00000000000000000000047832953055714561115277882971201429913164050351620898421187396735673261052990734869941077425177290089073552260902413831 - 3.96330028780805187006968940488398282222964514544752639229042361555242344479620080356093311571845848352291381967366341495e-130j)
1291549.66501488387541007554647208754297595526316078251030549872363545226754446634065570200167946292847739508082321731574	(0.0000000000000206273501306820446717085247357837176738326899287982049802686948997528053780072446810811864895479217153537997020663571623 + 4.57967687963288384833492879261360921532588347697620714720605972059871578786712320536426312831366421062099550325300240311e-137j)	(-0.000000000000000000000619449486739515231776587048532407286939450928806625354081491111847198741776848192141704389254344096057027336821887448471 - 5.57319119661991893066458584220705734659655382158276001719174732393506442842463511457159175364515304047546654333038204331e-131j)
1873817.42286038404776033328700840726075602138979980776918612979025701338436267026082554099121096889193656887526659613402	(0.0000000000000307535505023562649466817414190215213863462383727960020458867829112472278672048794708350821859146744528851399257461609635 - 2.72550504922084189003462619683432815471397727505415282181618239781541736927646082953789039084482416746988495431235518683e-135j)	(-0.000000000000000000000845033153789821741356875472907216044271001775892387042997788297935338443810203462996713456868419296113018383639599267773 + 3.18559569244661180974187343935133684537910782763281917908006318776375221851165061979037952052846403711230361622499478864e-129j)
2718588.24273294065904350073186174465907725060456254622724419776064362002940675531446029657298443570716075863701485850726	(0.0000000000000458176774779068990352762185077891860639580455574851831961135744263997180990605798838846899397869113788126487090572216732 - 2.18749162485168389571173933055657515867450191925359227305368457328793020398456775174675414992782029006190732052729484124e-145j)	(-0.00000000000000000000118740189278041642501476535000962045664000308592940215813828839582011190534797677208543620947626122682351314993416617471 - 5.14120675341964022531268413594320394957626147060051551974640861743754067315547703561547304120737125963649557587300560696e-137j)
3944206.05943765545020969626983266110681767967090252483636814453852797665229988678229800026594643133462921678723474443062	(0.0000000000000682139342146650476794486986832893650114761868758656241076767447389995002600852364006326987051801696376414600841238745871 + 4.93497284685811239516456877686093831458878889980190332025037866425755247762662801162896790925948955931667268685192750432e-133j)	(-0.0000000000000000000016950139553204943335225830452921765484612417597206853127132029169095509322737342529098062650889647285390680906102901461 - 5.60187982251306431907089520595392780029126349608149327420909472366934560807068727507042803244858808534641495472476607113e-127j)
5722367.65935021730098437357532175051450991449587323298601587320204619695376801710976389024230993967976370353333798943877	(0.000000000000101491658511070401567656104100816739190216535180056951147540102325923153234005059893969548442759624288186122540524755575 - 1.69364572534497060737494917037478282966193655250588300080164623784808410030642796232644507679687702725653223349334050419e-132j)	(-0.00000000000000000000243932245837670116469219228002248744474941954708656812320776226379948801796506449249152858051333672835667719715948257311 + 1.91157610122081172806589463850137266995110219173917836949010007442160295538255593961479192022950371586796854728922317522e-126j)
8302175.68131974520633055080134428347373913759468752854906396876992847286953961929260881122519254584879491863255061825312	(0.000000000000150910245062800641991656784238840502377589526576482184701892988256161675391667278907098843578469848554767109816589531221 - 5.21866445874020133996427994470117167389859940338002680689580081734510244078724932630956346180519419914742307970542978697e-132j)	(-0.00000000000000000000352483312609408431535114762213143345809152837353161332496705563105389636802474182632294966242552448944339315700892878374 + 5.82287430986125121793113986860713027218961683985621916645708757112117145316467044022097982097855166976839562980061319993e-126j)
12045035.4025878216862008087777670319909788472729227391413283137032677428506990097650344379006817193604245845440299541467	(0.000000000000224259640390967064516615442759214330301456806358223662832318403393206481742200669422814898195496823946020577409344858971 + 8.0517125200667140730078641497361462497003206047495689239809898593184409499314864942136591824401524337452444780520868191e-133j)	(-0.00000000000000000000510377749427703448119489865932985824565509305136234751633900217456346187026151938169046548156168690860215693769739524302 - 9.36534013485018768570861819106040747743876617040142406412011956822788516431817880430200234245398805682075562247696135438e-127j)
17475284.0000768383350668035248026326623510616869337418385006530311467748601201872974837174832455977699296996569519797166	(0.000000000000333073079994122460985200707606467960713817144086899668860191340728977639762773791121551322725495941031893559445909804898 + 1.04162428968627654921793074913524699261689036615919028797368768687927533465717744792764274785916852366491326232198323951e-130j)	(-0.00000000000000000000739746176932437351209304116038323425951693172808955354601805098673448218169686824537597112986050517745898033126024760364 - 1.1202089029151415221853837435566245291754615997974202083939860941447124628778645724343954989715390669705958223901708804e-124j)
25353644.9397011179606471771263289438942358769654095565584160185657997291890410317090090886335364769640332091188898987621	(0.0000000000004944189730950776133987727609587459429896939978483876372492031291458256125767029176277139110082161274646944339358013386 + 7.47158623095592929734629849562807938452310892152838787263596372486455172520362399918585263107472008857012862891159799714e-132j)	(-0.0000000000000000000107272852893269151564232563707504116568941781110573993196004229980755225783285595142876111235700307722943646057396023049 - 8.73414754759729423773497965816265304249649338412444917198712114020173570136114025584743728644477319965823073781156857972e-126j)
36783797.7182863351243157458862758302978441766272288094841997103173264967875161282871712025393888005055323395347821598054	(0.000000000000733547643100263439403237528115467521877993938844801919610845069466471980861103135104978402659418485398003651430295140059 + 9.76023741613764120998809648622973595437835841199043452065310535178784373029548427814370324718144169036637330563760208721e-130j)	(-0.0000000000000000000155597761593968805012609031164118198789448181467133991606524174179598751160270230214839157639782022151578813070827874897 - 9.60829656480137890131683104539028152442169119670011260275671707802369437771786526218823166047851170566472926516962364794e-124j)
53366992.3120630965815369419494286494098868290979485002983641052865622448710869982946950408688609576136953355647086128537	(0.00000000000108779951642495015973293491981939357862645944206149511517868550657433256413845730065515387852751905882388326343632715612 - 6.55276977996118408854076168891240622566535501662566469714640863251703189867195544064662123760533044867085374291020279553e-131j)	(-0.0000000000000000000225719546166401743589402450550551271752919644581689722957637339655115173230758032554655358530232284428048512782379547752 + 7.7523172618093690852386277901946599933296449838057100815971487484554896453571984894739836636439120938109385981931285428e-125j)
77426368.2681127059726679451536969278214333743739744735291391977409086141992703890856887388447109039308735865434681367977	(0.00000000000161237421316971952491723103360071981607440076090745619988776772252475634827882860078190639196571571844346217649528979709 + 1.03498155790678728943974037792466633913868228627155814633916497668384306522475641497159609930332849908734215849746613728e-131j)	(-0.000000000000000000032746181921221242001516815367712045419130674926070730424767153441025490870232157140450194310311000094168920448970882827 - 1.20070872457047284888265637805846632999677902982544942441418037866581362639938704921437185981041986240856363815062145219e-125j)
